acc_x_t0.25,acc_x_t0.5,acc_x_t0.75,acc_x_t1.0,acc_y_t0.25,acc_y_t0.5,acc_y_t0.75,acc_y_t1.0,acc_z_t0.25,acc_z_t0.5,acc_z_t0.75,acc_z_t1.0,gyro_x_t0.25,gyro_x_t0.5,gyro_x_t0.75,gyro_x_t1.0,gyro_y_t0.25,gyro_y_t0.5,gyro_y_t0.75,gyro_y_t1.0,gyro_z_t0.25,gyro_z_t0.5,gyro_z_t0.75,gyro_z_t1.0,flex_t0.25,flex_t0.5,flex_t0.75,flex_t1.0,label
3.1459995397736145,3.716364520049523,3.530192095872491,3.191671157806371,-5.124922791064718,-5.22139414488435,-4.730383384157532,-4.998282448019607,8.378943507472083,8.078598835622103,7.637199112841151,7.813646524312026,-7.284887290604774,-9.503009961434495,-10.387717625559814,-2.7185363498945088,-10.540955766522531,-4.757143275778697,-11.410005055547778,1.362518350143618,-7.257127237996893,-3.513060447780159,-2.757012322851306,5.09373758832999,0.005392675884334143,-0.012226853509321471,4.373868277892773,0.008142679568941328,down
4.019844592018591,4.3922019599124,4.197797046672942,3.5009492308819143,-4.797441358835409,-5.082423737453777,-4.499832326946859,-4.707737392815523,7.51201544834239,8.072470556103308,7.593758074155919,7.969249035954312,3.0110711911458856,-4.189602461903676,-3.923778907376194,-2.0654984364662465,-2.6978059117232775,0.8030437552413138,-13.477349502331343,2.239980900079845,-4.147287893474008,-2.8547302185374996,-7.4155569111970925,4.401923522550021,-0.022657989629600188,-0.00647147399810432,0.005451143854642787,0.014664512001595992,down
1.810909328912349,1.8965665421078823,1.6644315392742117,1.328236737459456,-5.123564770252458,-5.04546233827196,-4.482860401378077,-4.3483677644864995,8.230265928751315,8.280773215195074,8.458609965515732,7.138705188957239,-1.720400216393758,-2.2089031570639683,-3.1641157648516383,-13.284578624678097,-6.37539814035407,-5.525850467697368,-4.330657848013858,5.560836150400278,-3.6983183351300193,2.9455935544408938,-0.17092906501781932,16.06840676780702,0.006985498354877327,0.007992431945336102,0.01877401275011972,-0.005919755260953261,down
0.9788354555393002,2.2895232552281115,4.125221264978924,4.27164550612629,-5.514372211073595,-3.360230612041491,-4.233796790875025,-4.309856875686675,6.56222501444597,10.109354633684996,7.525735623351257,7.280956582202882,40.78131846010886,-2.177204127415425,6.907086087104244,-4.846853052132439,-54.681909826843416,-60.14094983033781,-14.983954287830919,1.5656940227964187,23.015350532853866,2.63842366317124,-20.547133097089553,-3.0788833107369067,-0.0003122512636784826,-0.014045582414113562,0.004721046929170784,-0.01273698878761156,down
1.1792089457911867,1.2753774328514353,1.4242787430829955,1.6490382772989163,-5.3456525916641935,-5.05476341945555,-5.75778560219231,-5.8118669517650865,8.005552824666786,7.496663737811614,7.452173253500327,7.900794821561756,-1.9309404054580084,-4.199362824768603,-10.30975496510189,23.065547346014288,-5.264458744736469,-13.629878573783964,2.176626101141809,12.89206596980256,-4.308710370035688,-0.7876139542519072,1.263910600616913,-9.254603523938348,-0.00026384626785229924,-0.010059861503867855,-0.0005497072096473293,-0.0006820098638016675,down
0.8091044807811992,0.5850880132157513,2.324634895848733,2.987847780547635,-5.180399660878839,-4.969104100422941,-5.605958128872862,-5.805839126072197,8.154303306893572,7.108346186550385,8.724121821042598,8.553848713192748,0.45140760653581546,0.1219851763710188,-16.173301936326773,0.8821218640217932,2.356541345435342,-4.389696801535635,-36.26928735916244,-5.6979836639143375,0.742110776279984,-1.414243313052424,-9.363896168877819,-2.097783768527969,-0.000764992236623317,0.007320122960788017,74.86585900040131,0.007294151366935386,down
-9.502020441566103,-9.385702514367521,-8.115078052684161,-10.275032198492081,0.735334501236765,0.8109175021415518,1.091239356896758,2.1001921745577263,1.9487548176907592,1.8463423052367318,1.6972521787410024,2.7508257626304635,-2.3780784018437706,1.4702948323709024,-9.427568666853299,11.213933276276332,1.9354287549578553,-1.1239015397373295,7.5632085309707575,15.701656637342836,-0.17617936862719882,0.35674813122787674,-12.642319860285973,10.903721793491876,0.014368107326371874,-0.0025966527156094646,-0.012838303353855865,0.009515689988414426,down
0.6519987337158004,0.4858423254606638,0.1376979450537121,1.164710361210243,-4.293385967618487,-3.882369863137295,-4.763463556471957,-5.253029042951516,8.966570610708196,8.140091300425288,7.864350645660046,8.435712955282638,-3.217064606207619,-8.984792933956545,-16.632858189457917,-5.100915155607875,1.8813415534892675,-1.7729304135491453,-25.600027451012952,-10.32301632575619,0.9940143107546391,-1.2697311009128258,0.005523945732573055,-8.650890113791885,-0.0013956015451590087,0.010108713741718378,-0.013972352463494027,40.52960960855057,down
1.8606380193130672,1.2931711134310344,0.41041187871602053,2.3372870691440593,-5.4474637699158714,-5.277056755131462,-4.499813865784999,-6.853820016166571,8.539004664229939,8.409756614026737,6.7579740343350485,11.166158628166343,-3.5329614100258073,-5.2542164252205605,-19.192672604929214,0.7778751667197285,4.990891370405935,8.574164640248098,3.3836266191431013,-39.04732695873486,-8.117147575185857,5.4571499949710915,7.806565829313192,-16.36427331841882,-0.006756516628153127,-0.005814120077323818,0.012063453169699494,0.01812493247477783,down
1.7880597631402908,1.5896031282946361,1.7583381014932515,3.71677280528926,-4.909714562861128,-5.100685628364153,-4.7566108256810145,-6.901066284918068,8.350545914479978,7.078410862430426,6.810109388832932,7.586695942628168,-1.0256157634101615,-4.2465974364971295,-8.202404312952671,-1.4614086792604495,0.2905703766356549,-10.097888573054583,-12.966277341098197,-22.922218310900764,-0.7996963815986118,-2.8188198241484277,1.4697353663541122,-7.501969997289548,0.00553396964443492,0.011264464633275168,0.019462760399883122,0.009124361933053458,down
-0.25844469533717346,-0.3149932545048102,-1.3827817701899545,0.6642062058536213,-4.688939986960522,-5.2354752296840426,-5.051942538013156,-6.974563480768629,8.083589223352261,8.180382484816196,7.5765661087044975,6.924949409251392,0.8729962509780238,-0.9010402917444008,-5.362333605746636,6.259841931888631,1.4290847300678085,0.6240262599369703,12.707776396477854,9.452785980255916,-2.454569051564702,1.9250284329357121,6.036470369765855,9.755710261671403,0.003538626747412485,0.004395331111636138,0.003136809822367618,-0.02765239972497341,down
2.4698259056966347,2.6246102912843665,2.2605229584056277,2.108457374082669,-3.89838881996521,-4.7780049448455495,-3.945523997413391,-4.286345437898102,7.875492010771758,8.536007032370248,7.317169923552728,7.1993146495132,0.7049504546915788,-6.944914380712828,-0.7567247264335791,-26.036602998042326,3.276383183137041,-5.722893451175881,-2.5863335133106933,-10.0420998172388,3.430106617821199,-2.203925105295708,-1.390351790077324,-13.545769640304766,0.003103987892714269,-0.00868997055034178,21.681556498681815,-0.004486857864470298,down
2.1033741089211833,1.962324588220695,1.6320642251465258,1.8872700727135858,-4.777073941693783,-4.886957194996049,-4.396638771268947,-4.9750610114719,8.381552164313307,8.013827831060212,7.8381706339217025,7.69588911501402,-1.0016301876399873,-1.8016357449117875,-4.3854750800275415,-8.154935540519217,0.4412658759803372,1.4206601974745974,0.7632449958726416,-10.312476065970575,1.7454950820459232,-0.8495155956852731,1.3257679729746263,-4.337248689555342,38.84564084319151,-0.009550288027874365,0.016300019766754152,0.00842266764601648,down
2.266323860694846,1.9886511703658296,2.1083356610060995,2.0798483405634935,-5.211366858309875,-5.198642996774727,-5.132221703818869,-4.6542948187320965,8.41211514001298,8.302851636852752,8.629932189053946,8.961706139309785,-3.405449948128559,-3.038636361584818,7.237506108344658,3.1750362016561473,17.58798009679705,-2.4802282108108735,-4.15794211419286,2.3630055944323827,5.234830481231513,-1.5467927304053501,3.3125718936880806,5.048512724843798,-0.004964773147134712,0.016988474337046713,-0.0005386497481882967,-0.006056192446151665,down
3.491728750151362,3.5004542681501967,4.973542091145305,2.6030905568741707,-5.152467516167532,-5.124732605977512,-6.24204512537625,-4.639085534972345,7.625444552886128,7.663076531342336,10.353666929482905,7.415623897402688,1.3913919042415421,-0.4583260681234097,35.72208468443641,-17.896735235431706,-0.47122585480295404,-0.29579792773265606,22.54180738546261,16.388312528893714,-0.20478519074117055,-0.09120466414438821,-3.1597922440750055,24.09422713380766,0.00796028170831048,0.022466126771587276,-0.004446779549565642,0.014381644478522453,down
2.4634407068321136,2.4683891159668,2.290633589819482,2.396478480122558,-5.581567285357643,-5.5804052698316475,-5.3912443831889885,-5.027900591410885,7.885490698441363,7.704975399550418,7.296435798121432,6.290958138271577,0.6911492491156894,2.02161505509961,1.1567795504683005,6.421814538602505,-0.03572772619993965,1.713444324139916,-3.489864127496514,-15.493933904567882,-0.6966172675430046,0.17081579276463446,-3.234292655792626,-7.5133043375044455,-0.017670298580749925,-0.013906281886953807,0.0038846783736903195,0.0005984160186153524,down
2.626777104799796,3.1490627888620386,3.6958478590211086,3.2974147418865476,-5.610503845140115,-5.614871683151489,-5.843365401031658,-4.774523208120752,7.532027220446182,7.324432572370758,7.692490046750247,6.957089097845315,2.843985790210874,-0.29165285582552847,14.821839426433861,-3.5364916457874545,-5.036284375354531,-2.0464181855917856,-8.79429623685931,-26.064984712214653,-2.14982498423935,-0.12995824705152503,-3.0727029524875786,-15.671662297699509,-0.0099674332770097,34.378218814916494,-0.0022548684343491063,-0.0069020191485538954,down
2.4135502299935534,2.195589989842936,2.8715879190862346,3.3867885113620515,-4.977230346177374,-4.920143007085983,-5.143110664845944,-5.249909082206407,7.972414689461031,7.452805524600085,7.787335663226033,6.50519002311122,0.9109250098301461,-0.25027665054111564,-14.5920395905478,8.880718054191494,0.504618738721113,-3.0076185809570113,-18.601514814244478,-12.154645092104488,-0.41563660472990804,-0.823972699768211,-0.6588713859875028,-7.933875088714475,-0.01912844033830625,0.009763184274718359,-0.01408142789021799,-0.0005449088808728912,down
2.341693004706761,2.2992491328147273,2.2189776411869,1.7650163872716904,-4.777291388701198,-4.756980756674288,-4.496080283897929,-4.344079887268781,7.955754639879948,8.134361097495358,8.213625916427311,6.961163340897723,-7.174962193008392,2.5790971791584285,-3.138592976125026,-11.0324364642282,4.491299570221296,0.10570315212293585,1.7895312801973564,-3.522649738582023,-3.97455393331001,1.661891914001144,-1.0930474137184674,6.549761557977555,0.005251133568246531,-0.006400058330734881,0.002764545749810899,34.7417389407012,down
2.660799859849945,2.2948118773256434,1.9519011513468716,2.3979362062527625,-5.374552267938841,-4.724692957757071,-4.853566270746203,-4.704793444003718,8.291659440766649,7.796076590249693,7.349012674834424,6.99235871306257,0.4915014824846325,4.670841090089431,-9.907158684525237,-18.47866926710038,2.703236372142152,-2.9173137677803362,-1.089493075570078,-21.48751583777423,0.798452594575268,-1.876055128815835,1.0087595891405656,2.0884436761828007,0.00474107768916506,0.015365517118109682,-0.006832246458433875,0.013368710157599765,down
4.058802681749927,3.536651814579223,3.424370653029574,3.403625203865585,-5.908435406046504,-5.528534074801237,-5.190316232929552,-5.270657476845246,7.9134599983908505,6.7650385715913925,7.673599637395288,7.594466893082878,-7.666174858990703,-2.1973766849972596,-4.414957380810642,-1.8744935036478483,2.5147611272973043,2.801023995059132,-1.669508573697233,-2.129153841588584,-7.348422647888234,3.0838398516003998,1.0394609500057848,-0.42564418197513887,0.019907384903661653,0.0018563282471253345,-0.008436197630889368,-0.005180266403192352,down
2.175836825451912,2.3936357998787265,2.446455400444896,2.1464135089246175,-4.667699888526473,-4.842242753371145,-5.952215033966212,-4.931587631429295,8.17202389966116,8.367014576634022,8.148766466461124,7.013722050034928,-1.982931699242442,3.0298482010219043,-27.06990956815458,-2.600446875438089,-3.5971888062679915,-3.022511753590025,-2.2792585569803445,1.848719741599162,-3.9136308552148673,1.5056878189943543,-5.569192431013893,2.092471232294889,-0.0006541344566140983,-0.012977485517662417,-0.012462984883148237,75.49838898791747,down
2.189182113606995,2.330640341291793,3.661974026262022,4.386558199684219,-4.362341397186869,-4.770367794064194,-5.176507917620462,-5.714501382078759,7.3847901610645375,6.478836146365021,8.08206931024792,7.853003695172686,3.705442920414454,2.157072081807349,0.7442011187465991,-6.176828963072733,-2.4373278280273287,-7.9983459080719985,-23.26875194472258,-8.571605364692354,0.2830724579052312,-2.520059204625071,-9.931080670519481,-4.862717826171318,0.028654597523703133,10.305922811713852,-0.009843766083791138,0.015090059910468417,down
3.769462521704954,3.4939021657583083,4.091541927314308,3.2224132464078172,-5.505206731099693,-5.375995365927099,-5.713941114139655,-5.337967988448771,9.358965850907314,7.980799631875389,8.919826266092233,7.597183506549362,-11.765186314466826,-1.2309887293395119,-1.7692805393682882,3.038029356774409,-14.98989872771003,-14.379990669620078,1.4211704949901214,3.7617592880150683,-9.856063406429667,-6.5608037808377295,6.586934667707817,7.067203814658525,0.01832542881170418,0.00615632972733202,0.009462441358952425,37.057571025395845,down
2.575223048568498,3.2171732208567088,3.852965171064262,3.121352471367109,-5.442548048833458,-5.404921337522351,-5.261131102191614,-3.624391324808818,6.557805624619526,6.655321020285568,7.572961117443352,5.326661472766427,-8.02608807597557,-9.763025679803778,3.9495307235918458,31.52858904075459,-14.001703756087144,-1.3249213702181097,-10.129438342154652,-12.115733872630766,-1.817302695436657,4.997297929495038,-15.187108250485403,-8.917191789322896,0.007107398802478642,-0.007356256584066553,0.0008533372483212016,0.00812782192573187,down
3.158458378251261,3.7325548385837397,3.5520569202882766,3.2105674430674473,-5.120043353772997,-5.222557403097493,-4.714812750693843,-4.9981526872986155,8.381832974490315,8.04964449880103,7.628371420962426,7.813454380531102,-7.28887025235036,-9.49912784319701,-10.37624907268194,-2.704557574080991,-10.539448994347357,-4.767103518079223,-11.395344302924942,1.3685296914033411,-7.2602454359700115,-3.498084028846953,-2.763387246074716,5.107807750934319,0.0004694073977801891,0.004162128584273167,4.366443627207554,-0.015010956506782074,down
4.035137480794032,4.38661532500964,4.183611245109674,3.4973202256200513,-4.79731738705454,-5.096561529463451,-4.49981466299631,-4.71682369796557,7.536978739463141,8.081368485268113,7.62280354024962,7.958153623292664,3.008784857432838,-4.1777764224298215,-3.929069469790579,-2.069678438168685,-2.7101527924001987,0.8153818497417363,-13.50195935426655,2.2342923929125442,-4.144447122593334,-2.8395038258614993,-7.431620677629113,4.398802824865108,0.018143840509177327,0.009314805673994576,0.003823659817801568,-0.0072083167420808085,down
1.8237134178358356,1.917893962786642,1.6526383747223103,1.3511200608943785,-5.1073831114848725,-5.045300035259829,-4.478799352820089,-4.329260928486656,8.239090813944268,8.273526152425935,8.466501487260318,7.133375337777324,-1.6985750832167117,-2.2005973438024498,-3.1627128236478637,-13.277079387222297,-6.397735269176524,-5.546179305435862,-4.369740313609637,5.555300450498801,-3.688465505721948,2.950739728308025,-0.18633176989571124,16.08999657134418,0.001252359680312062,0.017515665377354776,-0.0060968565035640545,0.010178357523738489,down
0.9827938381124799,2.2870955862648046,4.1227757306653,4.29015508754744,-5.5248390740727835,-3.390634419486337,-4.24094161163524,-4.311787535129667,6.557765119242115,10.132483228939638,7.531345566443001,7.2721220664055295,40.79600757426424,-2.185001772695017,6.92403406192252,-4.8355414926540154,-54.674336040944034,-60.16095740100848,-14.96052712775336,1.5640914384444977,23.030075602850108,2.6310664415376674,-20.551372394751713,-3.0818917244631376,0.006388059517724215,0.012382576884397041,-0.011072117262082133,0.0010947132777826727,down
1.1959012344727726,1.2743400941552285,1.4577439622449595,1.6343007778023804,-5.321724790961985,-5.06484005134306,-5.783813635734826,-5.820344743650384,8.004699116018548,7.500223690243163,7.4371130906633995,7.90699514947885,-1.9388653892646104,-4.191224783655793,-10.294734094481877,23.074321306912495,-5.266299350022932,-13.629360005778466,2.1544989896924633,12.872723836532503,-4.30426880148308,-0.7783762411058911,1.2590256209998363,-9.249814821744266,0.008980481951927905,0.0015595596319678204,-0.008249238690407366,-0.010380881299247378,down
0.8473877423828169,0.5689885766521655,2.322714499160274,2.999791250587357,-5.1877636697526714,-4.961865931703708,-5.613058048778192,-5.774109120523145,8.173630342153926,7.1313584875148495,8.741518063940584,8.545544563044254,0.4625847324219241,0.11174628478813549,-16.16847403200388,0.8731768242883944,2.355802513881021,-4.408211342223093,-36.289910262526554,-5.703317931041831,0.7353103162567577,-1.4299574641367956,-9.357298735429792,-2.103502056937791,-0.009456808783397866,-0.005038944381699535,74.87509189884376,-0.0057170985033597075,down
-9.50772958273178,-9.377943626618654,-8.114477809695256,-10.280999815578447,0.7420483280423396,0.807868667392349,1.107604676724097,2.092398752427075,1.9662398306595972,1.8589008027065141,1.7128293826448995,2.7237091746834223,-2.3663898198874866,1.4598942854188646,-9.4081592254597,11.219276167246946,1.9693908217767704,-1.1494540664356412,7.550199104722887,15.666850379122273,-0.175917658763405,0.3536984633302368,-12.632056609987336,10.916728908221817,0.0007253622985135544,0.011584004127205743,-0.008018381845127952,-0.004275071268045441,down
0.6564949493899714,0.49218968456089485,0.12491813936172108,1.167264476590722,-4.302407461999429,-3.901640040146042,-4.774206625092456,-5.274863191066217,8.968343320985333,8.129949805351114,7.873081430477984,8.464359276242428,-3.227589150245925,-8.99587435115396,-16.62790133743097,-5.099897604175624,1.877949599049626,-1.7732909224543483,-25.583703781535586,-10.348026635325626,1.0042726951103655,-1.2673516453988678,-0.01576315699272357,-8.644265136162788,-0.007579621279190501,-0.000497594453153603,-0.0008784414428573803,40.51384269510215,down
1.8333628117845246,1.2767663145192842,0.38830505826574074,2.3486927592263673,-5.459743648863748,-5.272106774747052,-4.499130072262917,-6.8575765760649015,8.544196491132853,8.388465124988121,6.783586389305101,11.13247131196613,-3.5333168240262656,-5.234279711739261,-19.189197603649554,0.7620424812929814,5.028681008133688,8.568316695544851,3.3693600252851366,-39.05886208178397,-8.103889333484515,5.436195684054391,7.7905231382084414,-16.359239703872884,-0.013000262181867218,0.011279203385064687,-0.013554498863237554,-0.007684802870951354,down
1.775994674173328,1.620418851803955,1.7313511845263114,3.7128627582734097,-4.907612913369826,-5.090495827331276,-4.7617358183961676,-6.9085927518153785,8.344336373403857,7.0536972498395665,6.833105008537517,7.592426942281239,-1.0333493194190833,-4.2291767562145335,-8.20649642932402,-1.4462707194284963,0.2797962578027722,-10.115504230515223,-12.952092674936505,-22.909447089966758,-0.8020270495139623,-2.836724731878165,1.4641022929186052,-7.513461613311781,0.0071472227151484005,-0.007081615368164882,0.005043828498899754,0.0026178938442009375,down
-0.2744887856098026,-0.3314725387109811,-1.3706310809105395,0.6723337030564721,-4.689636278031667,-5.237225987612485,-5.049083508558965,-6.973837225648887,8.076158486975622,8.153722634207464,7.5633751819888495,6.919869643740216,0.8680583908123795,-0.8888145980102324,-5.361248342735499,6.261846232640802,1.439569435222837,0.6030521218859435,12.696104086480517,9.454886284224647,-2.453316382534821,1.9273374761147979,6.013778559581025,9.768374755855875,0.002798521652376472,-0.0009240225769221605,0.004906094890161494,-0.002341814887619455,down
2.470644050865454,2.6272118671040876,2.2764374294360508,2.1184404519809754,-3.90411101029681,-4.786473588856096,-3.9380268968504173,-4.277058944946141,7.913330998288331,8.537011356887891,7.317089194353277,7.228111266834363,0.6972317236282446,-6.961319383213422,-0.7477572057546837,-26.034857627367522,3.273971708649729,-5.754981241497315,-2.586734387378779,-10.03747950273521,3.414642071752719,-2.1953715924638586,-1.4005708166278998,-13.52852553790973,-0.0004157649563572443,0.0038346477381307827,21.694830559944833,-0.004631945615882272,down
2.100889915969238,1.96952870608313,1.6554297440406176,1.8858139141653307,-4.764402745229513,-4.91552334224432,-4.381851408099324,-4.9926029977075315,8.379069002178209,8.003943800670106,7.865213244735629,7.6836840306915635,-0.9967105908243016,-1.8219807208613366,-4.379055308098297,-8.167744068806723,0.4647656802909793,1.4183219451008455,0.7654548780309556,-10.29927236492467,1.7327479177016798,-0.857352342714906,1.339192101678861,-4.320782655122778,38.86007414862452,0.01295249723605135,-0.01481563792051766,-0.004664177049453236,down
2.2770169793847415,1.9831768825324951,2.119603287594985,2.063754026706487,-5.1953114924838815,-5.206992165851938,-5.118794775603544,-4.662271988227095,8.387997151925132,8.309485814820453,8.61999526796552,8.96703339317277,-3.404113377607174,-3.0566554565866784,7.244250036954329,3.1778458849023146,17.586177761869152,-2.479269709129482,-4.172546953524005,2.3805048233420147,5.232183751065251,-1.551637400052563,3.304120185518716,5.038501097222876,-0.013113811702075063,-0.024898710091649075,-0.009430990135889309,-0.0008535925469624313,down
3.4868020817084933,3.4913461500727503,4.98462349286142,2.5840166292414883,-5.165106055788216,-5.122885283560067,-6.224137120568812,-4.667608886818041,7.641020553801223,7.655644173910035,10.369684499812996,7.429567910298742,1.3763943474032676,-0.43041945991846436,35.71037387090243,-17.909684137849933,-0.45772557916848133,-0.30289633760451523,22.546641002997077,16.39349929640623,-0.193436880554586,-0.06664808739537847,-3.1808041998798275,24.133251336310497,-0.007206024870530733,0.0005558435099035961,0.0005776707068811483,-0.007503377628556157,down
2.440007910020101,2.4762749558098123,2.268505291907113,2.3904120144016194,-5.588186322222937,-5.568466861070184,-5.3662695585621,-5.021138825559445,7.885655525011338,7.701813099595248,7.303878023005075,6.268133442675193,0.6883020091440801,2.0257999575637244,1.1589694476582135,6.4306207220829865,-0.04851007907764204,1.7252770446111159,-3.4778342414656302,-15.489923028345123,-0.6954902718243164,0.17760833150079822,-3.245548835225411,-7.529671865556121,0.011959346238144968,-0.01785723499262413,-0.01821921214173198,0.0007433436414052745,down
2.62428487383278,3.142484344009465,3.7019588341611445,3.2782182909128674,-5.610891897005859,-5.61741332248692,-5.840055909612041,-4.75310096962088,7.554713037841281,7.3346874838429414,7.708877774625938,6.9595506349961775,2.834774256295619,-0.26352035868490586,14.818524001984963,-3.5350688039528615,-5.0325905647922555,-2.044960551464141,-8.809664404338315,-26.062359684263384,-2.1663369464053948,-0.13495137552469888,-3.0790275083028744,-15.667298281680939,0.0004376684979110231,34.37661170900254,-0.00975835302582358,0.017201575119969063,down
2.425661304718677,2.1841800116149686,2.8781502402422996,3.396354840745897,-4.98393272976421,-4.923205996681649,-5.125135470767252,-5.2336918988656045,7.9783050321766495,7.432198062989629,7.806394615823276,6.535169764211714,0.8897278083104014,-0.24253200800552285,-14.629138641765397,8.881893957892649,0.503716373002229,-3.0160286130601253,-18.59453609267217,-12.151901352423211,-0.41576976561581097,-0.8233824621189278,-0.6807091367513042,-7.901694654532398,0.026774011587583336,0.004223912058972843,-0.01336778869757863,0.005533858848777409,down
2.3225555200818886,2.29594507340053,2.212885098636002,1.7627349400727566,-4.799960077176106,-4.750902182224205,-4.512961493095112,-4.348902900444396,7.962390641642745,8.12519272271677,8.211134028834183,6.981796857035237,-7.15546237167447,2.5783990557754706,-3.161727333555028,-11.031214630823433,4.49195221537443,0.11938341799133502,1.8059706696660867,-3.5283696866643455,-3.968353223558691,1.6425833427165863,-1.111591682036147,6.551974629727557,0.01015589397976965,-0.0035140953738042884,0.0024881152725891513,34.734333539065695,down
2.661271650013586,2.2899417226694667,1.9613028120557914,2.3830715289650337,-5.371418424066637,-4.719642184984573,-4.839247777180283,-4.687465500528658,8.294669064594535,7.81592653474632,7.33616612951782,6.979194840359044,0.48880405427470774,4.666555107798788,-9.909605428127419,-18.495273217702845,2.7105996435659625,-2.9399520718498025,-1.1005529004037502,-21.478774403663557,0.8110022203370139,-1.862343075316035,1.0040637926181464,2.1177694511873937,0.01911715062520954,0.02405033326068985,0.00270257371348968,-0.0056709003824447655,down
4.057597516919969,3.519254927908646,3.4209150450972268,3.4004612380060246,-5.9101458469647525,-5.544014921453731,-5.183237314748051,-5.262548993097762,7.906770101889415,6.789732787746847,7.668123194019602,7.622374180434179,-7.668764542161807,-2.187974889644606,-4.429233582500195,-1.8892142780178036,2.5406531400843293,2.795947067823829,-1.6645206879921526,-2.1532925815487625,-7.36824630976224,3.072046164767523,1.050836276287434,-0.40757146973633795,0.0032788986366720004,-0.001525113771591194,-0.0004686480853117729,0.00402622821715478,down
2.1550340143731432,2.370281295701989,2.452299974590461,2.1644926725943296,-4.660214693305928,-4.828741813986952,-5.95790546445722,-4.948773574971239,8.189781900469129,8.367170117260013,8.151070256208722,7.023459102851206,-1.971616291089476,3.050284993738908,-27.063073448600623,-2.6001810824710123,-3.605771984298111,-3.0385591355856145,-2.2870245694414657,1.8340410437598262,-3.918937057717117,1.4906252703585583,-5.547560478305749,2.0947187500328286,0.00821554562672505,-0.002238428437134269,0.0028409104604678144,75.5129868201592,down
2.19940675497557,2.3277139457419773,3.667836088808804,4.379829698370942,-4.36714035606855,-4.749492181318624,-5.157927473495287,-5.7014548615269,7.393310016428855,6.472028055577962,8.076054191169147,7.861190048453504,3.6838318417103753,2.163274521942954,0.7210541814451877,-6.1833411175021915,-2.440617458295401,-8.008979263623297,-23.267720903486136,-8.536754864313734,0.3028664449822045,-2.517461356253876,-9.932687798371939,-4.86541198904358,0.0005820773270714625,10.320352042687386,0.014364970207271895,-0.004459365873381186,down
3.754289424530303,3.4876858826375945,4.084615073869116,3.230401742959145,-5.507053619880136,-5.354029937048852,-5.705299059573534,-5.332170209874254,9.360358160656018,7.989606847655757,8.916108279655845,7.608902960714078,-11.76739436961657,-1.2154245229140033,-1.7627270120101157,3.033965594806003,-15.002507751472447,-14.386950277054654,1.4450826393919625,3.776813226114646,-9.86050170604066,-6.5728947144148595,6.588793352795964,7.069485883705107,-0.01436350617813118,-0.003836204602194683,-0.011748769328761056,37.054219452141055,down
2.5788961538534503,3.220681189480465,3.8485458817052525,3.1332152912757936,-5.43935782095573,-5.387992907688057,-5.255863401510375,-3.6319546345231064,6.575066601062561,6.6595420686291495,7.592192243474113,5.328242452534127,-8.029050865068454,-9.747866740727614,3.9482023971589744,31.56437655839862,-13.968761752931115,-1.3136352537011857,-10.13327600624536,-12.116052703976402,-1.8116620552248661,4.980929551129968,-15.182048225570002,-8.915717593789518,-0.011254469266637184,-0.005329085467833223,0.0001407375464186758,-0.0014248909828660137,down
3.1400006425438214,3.7374922398040957,3.5620990306591067,3.1997652272992716,-5.097608613941944,-5.219315974749933,-4.711570291953762,-5.011298989371414,8.395677324000712,8.076107701474752,7.62709998193104,7.815998951828127,-7.29200820933115,-9.496054271511781,-10.37668740802067,-2.70914660346388,-10.539727951293111,-4.777574250091155,-11.402930001591594,1.3637525833207345,-7.262306779428957,-3.501947640017142,-2.7528932122141536,5.114401273887138,0.01019457389872466,0.0025581811158342698,4.372616358841205,-0.00504321332041047,down
4.008537202773713,4.392442353909696,4.177552849418473,3.4880695173980816,-4.787849969297568,-5.0837955886058435,-4.489813102753879,-4.71857745042602,7.51778139128887,8.07915454969528,7.618500530843628,7.950965050786231,3.0069472611381065,-4.175796455134772,-3.9185474788349137,-2.055765117667525,-2.7070615756600995,0.7783445118977136,-13.477183587424367,2.237852906214173,-4.158800241205214,-2.8528473090394586,-7.445535477197443,4.401982683066922,-0.0009395010017049589,0.0008103528074289335,0.001975842857975976,0.007256283880498367,down
1.8017287786015503,1.9086527245072682,1.6435705884361667,1.3417990184460524,-5.111308579286425,-5.043281265151349,-4.472954263975185,-4.321882899617158,8.235886842208258,8.270945430200937,8.465284844404726,7.132862529663164,-1.6867440382811425,-2.191587565363903,-3.143029284618687,-13.277730927021738,-6.397430488882267,-5.523376082971525,-4.359702380538618,5.580708338001334,-3.6907497736503325,2.9534557508536476,-0.18340530619442652,16.084407972787467,-0.015910013736843687,3.0715548922009186e-05,-0.006739534102078096,0.005486774321393064,down
0.9777655069544989,2.2914228485063273,4.104016680726418,4.29749380686097,-5.536341661863541,-3.3575071579661873,-4.255241732685393,-4.301972039302807,6.561204063368674,10.098431412981322,7.530702834608067,7.278149395587324,40.810390027159016,-2.1657768576197842,6.929925390058754,-4.84562268358524,-54.67078433478428,-60.15021177907195,-14.974960094352106,1.5692785143839725,23.014619854837832,2.6338669353954423,-20.55882178809137,-3.0816598764556473,-0.014069640352117503,0.0014028767845963804,-0.009945241038985609,-0.009630055962706502,down
